ratio,Spacy_entity,Spacy_tag,Spacy_clean_entities,Wiki_entity,Wiki_tag,Wiki_clean_entities
87,Lion El Jonson  s,'PERSON',lion el jonson s,Lion ElJohnson,,lion eljohnson
93,Lion El’Jonson,'PERSON',lion el’jonson,Lion ElJohnson,,lion eljohnson
93,Lionel Johnson,'PERSON',lionel johnson,Lion ElJohnson,,lion eljohnson
88,the  Nostramo Sector,'LOC',the nostramo sector,Nostramo Sector,,nostramo sector
82,the  Thramas Crusade,'ORG',the thramas crusade,Thramas Crisade,,thramas crisade
84,the   Spear of Russ,'PERSON',the  spear of russ,Spear of Russ,,spear of russ
96,Spears of Russ,'ORG',spears of russ,Spear of Russ,,spear of russ
87,the  Spear of Russ,'PERSON',the spear of russ,Spear of Russ,,spear of russ
81,the Black Crusades,'ORG',the black crusades,First Black Crusade,,first black crusade
82,a  Black Crusade,'ORG',a black crusade,First Black Crusade,,first black crusade
83,the Black Crusade,'ORG',the black crusade,First Black Crusade,,first black crusade
87,the Witch Hunters,'NORP',the witch hunters,Witch Hunters,,witch hunters
83,The Hunters,'PERSON',the hunters,Witch Hunters,,witch hunters
89,a Witch Hunter,'PERSON',a witch hunter,Witch Hunters,,witch hunters
83,the Witch Hunter,'PERSON',the witch hunter,Witch Hunters,,witch hunters
91,the  Tanith First and Only Gaunt s Ghosts,'ORG',the tanith first and only gaunt s ghosts,Tanith First and Only (Gaunts Ghosts),,tanith first and only (gaunts ghosts)
85,Tanith First and Only Gaunt s,'ORG',tanith first and only gaunt s,Tanith First and Only (Gaunts Ghosts),,tanith first and only (gaunts ghosts)
88,The Vindicare Assassin,'PERSON',the vindicare assassin,Vindicare Assassins,,vindicare assassins
88,Space Marine s,'ORG',space marine s,Space Marine Scout,,space marine scout
82,a Space Marine s,'PERSON',a space marine s,Space Marine Scout,,space marine scout
83,Scout Marine Scout  ,'ORG',scout marine scout,Space Marine Scout,,space marine scout
83,Space Marine Squad,'ORG',space marine squad,Space Marine Scout,,space marine scout
81,Space Marine Shadow,'ORG',space marine shadow,Space Marine Scout,,space marine scout
81,Space Marine’s,'PERSON',space marine’s,Space Marine Scout,,space marine scout
81,Space Marines’,'ORG',space marines’,Space Marine Scout,,space marine scout
83,Morleo Moriar,'PERSON',morleo moriar,Mole Mortar,,mole mortar
95,Thunderfire Cannon s,'ORG',thunderfire cannon s,Thunderfire Cannon,,thunderfire cannon
97,K alith the Prurient,'PERSON',k alith the prurient,Kalith the Prurient,,kalith the prurient
81,the Nine Legion,'ORG',the nine legion,Slitherine Legion,,slitherine legion
89,The Slitherine Legion,'ORG',the slitherine legion,Slitherine Legion,,slitherine legion
87,the Slithertine Legion,'ORG',the slithertine legion,Slitherine Legion,,slitherine legion
90,Lesh Jae Thi Hah,'PERSON',lesh jae thi hah,LeshJaeThiHah,,leshjaethihah
94,Manushya Rakshasi,'PERSON',manushya rakshasi,Manushya-Rakshasi,,manushya-rakshasi
88,Maushya Rakshashi,'PERSON',maushya rakshashi,Manushya-Rakshasi,,manushya-rakshasi
95,Mnay salath,'PERSON',mnay salath,Mnaysalath,,mnaysalath
92,N Kisha,'PERSON',n kisha,NKisha,,nkisha
82,Sacratium   ,'ORG',sacratium,Sacratis,,sacratis
92,the  Trail of Saint Evisser,'LOC',the trail of saint evisser,Trail of Saint Evisser,,trail of saint evisser
83,the Trail of St. Evisser,'LOC',the trail of st. evisser,Trail of Saint Evisser,,trail of saint evisser
94,Blood Pact Novel,'ORG',blood pact novel,Blood Pact (Novel),,blood pact (novel)
94,Meduson Anthology,'ORG',meduson anthology,Meduson (Anthology),,meduson (anthology)
88,Rynn s World,'LOC',rynn s world,Erwynns World,,erwynns world
96,Erwynn s World,'LOC',erwynn s world,Erwynns World,,erwynns world
88,Rynn`s World,'LOC',rynn`s world,Erwynns World,,erwynns world
81,Rynn s World s,'LOC',rynn s world s,Erwynns World,,erwynns world
88,the  Acteron Sector,'LOC',the acteron sector,Acteron Sector,,acteron sector
82,Space Marine Squad,'ORG',space marine squad,Space Marine Standard,,space marine standard
88,a  Black Crusade,'ORG',a black crusade,2nd Black Crusade,,2nd black crusade
82,the Black Crusade,'ORG',the black crusade,2nd Black Crusade,,2nd black crusade
92,Ix thar ganix,'PERSON',ix thar ganix,Ixtharganix,,ixtharganix
86,Plaguelord,'PERSON',plaguelord,Plaguesword,,plaguesword
83,Armies of the Imperium,'ORG',armies of the imperium,Vehicles of the Imperium,,vehicles of the imperium
81,Legions of the Imperium,'ORG',legions of the imperium,Vehicles of the Imperium,,vehicles of the imperium
82,the High Host,'ORG',the high host,High Host,,high host
82,Ironhelm,'PERSON',ironhelm,Lion Helm,,lion helm
91,An  Artificial World,'LOC',an artificial world,Artificial World,,artificial world
97,Artificial Worlds,'LOC',artificial worlds,Artificial World,,artificial world
82,Zhao Arkhad,'PERSON',zhao arkhad,Zhao-Arkkad,,zhao-arkkad
86,Zhao Arkad,'PERSON',zhao arkad,Zhao-Arkkad,,zhao-arkkad
91,Zhao Arkkad,'PERSON',zhao arkkad,Zhao-Arkkad,,zhao-arkkad
83,Zhao Arkkad s,'PERSON',zhao arkkad s,Zhao-Arkkad,,zhao-arkkad
81,Alabaster Lances,'PERSON',alabaster lances,Laser Lance,,laser lance
95,Skyweavers,'ORG',skyweavers,Skyweaver,,skyweaver
86,Blanter,'PERSON',blanter,Blaster,,blaster
83,Aster,'PERSON',aster,Blaster,,blaster
92,Tu Shan,'PERSON',tu shan,TuShan,,tushan
96,Vulkan He stan,'PERSON',vulkan he stan,Vulkan Hestan,,vulkan hestan
90,Vulkan He stan s,'ORG',vulkan he stan s,Vulkan Hestan,,vulkan hestan
90,Vulkan He stan .,'PERSON',vulkan he stan .,Vulkan Hestan,,vulkan hestan
88,The Lernaean Terminators,'ORG',the lernaean terminators,Lernaean Terminator,,lernaean terminator
90,the  Bringers of Despair,'ORG',the bringers of despair,Bringers of Despair,,bringers of despair
86,Yme Loc,'PERSON',yme loc,Yme-Loc,,yme-loc
98,Tetrarchy of Ultramar,'ORG',tetrarchy of ultramar,Tetrarch of Ultramar,,tetrarch of ultramar
88,Gae sann,'PERSON',gae sann,Gae-sann,,gae-sann
81,a  Black Crusade,'ORG',a black crusade,Blackstar Crusade,,blackstar crusade
84,Black Templar Crusade,'ORG',black templar crusade,Blackstar Crusade,,blackstar crusade
82,Black Templars Crusade,'ORG',black templars crusade,Blackstar Crusade,,blackstar crusade
88,the  Ganglax Sector,'LOC',the ganglax sector,Ganglax Sector,,ganglax sector
91,the Black Crusades,'ORG',the black crusades,4th Black Crusade,,4th black crusade
88,a  Black Crusade,'ORG',a black crusade,4th Black Crusade,,4th black crusade
94,the Black Crusade,'ORG',the black crusade,4th Black Crusade,,4th black crusade
89,The Black Crusaders,'ORG',the black crusaders,4th Black Crusade,,4th black crusade
84,The Blackfang Crusade,'PERSON',the blackfang crusade,4th Black Crusade,,4th black crusade
89,the Black Crusade s,'ORG',the black crusade s,4th Black Crusade,,4th black crusade
87,War Engines,'ORG',war engines,Star Engines,,star engines
82,War Engines,'ORG',war engines,Star Engine,,star engine
93,the  Masque of the Veiled Path,'LOC',the masque of the veiled path,Masque of the Veiled Path,,masque of the veiled path
86,the  Crone Swords,'ORG',the crone swords,Crone Swords,,crone swords
88,Crone World s,'ORG',crone world s,Crone Swords,,crone swords
84,The  Eldar   Craftworld  ,'ORG',the eldar  craftworld,Eldar Craftworlds,,eldar craftworlds
86,the Eldar  Craftworld,'ORG',the eldar craftworld,Eldar Craftworlds,,eldar craftworlds
89,the Eldar Craftworlds,'ORG',the eldar craftworlds,Eldar Craftworlds,,eldar craftworlds
82,the Aeldari Craftworld,'LOC',the aeldari craftworld,Eldar Craftworlds,,eldar craftworlds
86,The Vanus Temple,'ORG',the vanus temple,Vanus Temple,,vanus temple
92,Planetary Governor s,'ORG',planetary governor s,planetary Ggovernor,,planetary ggovernor
88,the Planetary Governor,'PERSON',the planetary governor,planetary Ggovernor,,planetary ggovernor
83,Planetary Governatrice,'PERSON',planetary governatrice,planetary Ggovernor,,planetary ggovernor
88,the  Venenum Temple,'ORG',the venenum temple,Venenum Temple,,venenum temple
82,Venenum Temple Clade,'ORG',venenum temple clade,Venenum Temple,,venenum temple
91,the Battlefleet Obscurus,'ORG',the battlefleet obscurus,Battlefleet Obscurus,,battlefleet obscurus
91,Ordan,'PERSON',ordan,Ordana,,ordana
83,Oriana,'PERSON',oriana,Ordana,,ordana
92,The Master of Reconnaissance,'PERSON',the master of reconnaissance,Master of Reconnaissance,,master of reconnaissance
81,Primaris Chapter,'ORG',primaris chapter,Primaris Captain,,primaris captain
92,Techno Shamans,'ORG',techno shamans,Technoshaman,,technoshaman
89,a Techno Shaman,'PERSON',a techno shaman,Technoshaman,,technoshaman
92,Shas ui,'NORP',shas ui,Shasui,,shasui
83,Sha ui,'PERSON',sha ui,Shasui,,shasui
87,Honourblaze,'PERSON',honourblaze,Honour Blade,,honour blade
93,Vespid Planet,'PERSON',vespid planet,Vespid (Planet),,vespid (planet)
93,Shas vre,'PERSON',shas vre,Shasvre,,shasvre
92,Shas O Vesu r R alai,'PERSON',shas o vesu r r alai,ShasO Vesur Ralai,,shaso vesur ralai
92,Shas O Vesu r Ra lai,'PERSON',shas o vesu r ra lai,ShasO Vesur Ralai,,shaso vesur ralai
81,O Vesu r R alai,'PERSON',o vesu r r alai,ShasO Vesur Ralai,,shaso vesur ralai
87,Shas O Vesu r R alai s,'PERSON',shas o vesu r r alai s,ShasO Vesur Ralai,,shaso vesur ralai
92,Dal yth,'LOC',dal yth,Dalyth,,dalyth
91,the Repulsor Impact Field,'LOC',the repulsor impact field,Repulsor Impact Field,,repulsor impact field
91,O Vesa,'PERSON',o vesa,OVesa,,ovesa
95,Salash hei,'LOC',salash hei,Salashhei,,salashhei
94,Lub grahl,'LOC',lub grahl,Lubgrahl,,lubgrahl
84,Lub grahl s,'PERSON',lub grahl s,Lubgrahl,,lubgrahl
97,Cadre Fireblades,'ORG',cadre fireblades,Cadre Fireblade,,cadre fireblade
91,Shael,'PERSON',shael,Shasel,,shasel
92,Shas el,'PERSON',shas el,Shasel,,shasel
86,Shas el.,'PERSON',shas el.,Shasel,,shasel
91,Shas O R myr,'PERSON',shas o r myr,ShasO Rmyr,,shaso rmyr
83,Shas o R myr s,'PERSON',shas o r myr s,ShasO Rmyr,,shaso rmyr
91,Shas’O R’myr,'PERSON',shas’o r’myr,ShasO Rmyr,,shaso rmyr
86,Knights Errants,'ORG',knights errants,Knight-Errant,,knight-errant
83,Knights Errant s,'ORG',knights errant s,Knight-Errant,,knight-errant
86,a Knight Errant,'PERSON',a knight errant,Knight-Errant,,knight-errant
97,Dark Brotherhood Blackshield Force,'ORG',dark brotherhood blackshield force,Dark Brotherhood (Blackshield Force),,dark brotherhood (blackshield force)
90,Sixty Three Nineteen,'ORG',sixty three nineteen,Sixty-Three-Nineteen,,sixty-three-nineteen
92,Heta Gladius,'PERSON',heta gladius,Heta-Gladius,,heta-gladius
85,a Refractor Field,'LOC',a refractor field,Refraction Field,,refraction field
87,the Ecclesiarchal Palace,'ORG',the ecclesiarchal palace,Ecclesiarchical Palace,,ecclesiarchical palace
98,the Way of the Emperor s Flesh,'ORG',the way of the emperor s flesh,The Way of the Emperors Flesh,,the way of the emperors flesh
83,Montar,'LOC',montar,Montau,,montau
95,T au castes,'NORP',t au castes,Tau Castes,,tau castes
86,Tau,'ORG',tau,Taun,,taun
89,Tau n,'LOC',tau n,Taun,,taun
86,Tan,'LOC',tan,Taun,,taun
86,Aun,'PERSON',aun,Taun,,taun
91,the Black Crusades,'ORG',the black crusades,7th Black Crusade,,7th black crusade
88,a  Black Crusade,'ORG',a black crusade,7th Black Crusade,,7th black crusade
94,the Black Crusade,'ORG',the black crusade,7th Black Crusade,,7th black crusade
89,The Black Crusaders,'ORG',the black crusaders,7th Black Crusade,,7th black crusade
84,The Blackfang Crusade,'PERSON',the blackfang crusade,7th Black Crusade,,7th black crusade
89,the Black Crusade s,'ORG',the black crusade s,7th Black Crusade,,7th black crusade
86,the Emperor s Swords,'PERSON',the emperor s swords,Emperors Swords,,emperors swords
86,Pragar,'ORG',pragar,Pranagar,,pranagar
86,anagar,'PERSON',anagar,Pranagar,,pranagar
83,Stern,'PERSON',stern,Sternac,,sternac
83,the Hodur Sector,'LOC',the hodur sector,Holdur Sector,,holdur sector
83,Tarus,'PERSON',tarus,Taralus,,taralus
83,Taras,'LOC',taras,Taralus,,taralus
83,Arlus,'PERSON',arlus,Taralus,,taralus
93,Sub sector Sol,'ORG',sub sector sol,Sub-sector Sol,,sub-sector sol
95,Vindict V.,'LOC',vindict v.,Vindict V,,vindict v
95,Il sariadh,'PERSON',il sariadh,Ilsariadh,,ilsariadh
87,the  West Quadrant,'LOC',the west quadrant,West Quadrant,,west quadrant
91,the Black Crusades,'ORG',the black crusades,9th Black Crusade,,9th black crusade
88,a  Black Crusade,'ORG',a black crusade,9th Black Crusade,,9th black crusade
94,the Black Crusade,'ORG',the black crusade,9th Black Crusade,,9th black crusade
89,The Black Crusaders,'ORG',the black crusaders,9th Black Crusade,,9th black crusade
84,The Blackfang Crusade,'PERSON',the blackfang crusade,9th Black Crusade,,9th black crusade
89,the Black Crusade s,'ORG',the black crusade s,9th Black Crusade,,9th black crusade
81,Malfian Sub Sector,'ORG',malfian sub sector,Aurelian Sub-sector,,aurelian sub-sector
86,the  Aurelian Sub sector,'LOC',the aurelian sub sector,Aurelian Sub-sector,,aurelian sub-sector
92,Aurelia Sub sector,'ORG',aurelia sub sector,Aurelian Sub-sector,,aurelian sub-sector
90,the  Adeptus Astronomica,'ORG',the adeptus astronomica,Adeptus Astronomica,,adeptus astronomica
81,Adeptus Astra,'PERSON',adeptus astra,Adeptus Astronomica,,adeptus astronomica
92,Vior la,'LOC',vior la,Viorla,,viorla
83,Vorlak,'PERSON',vorlak,Viorla,,viorla
86,Vior lan,'LOC',vior lan,Viorla,,viorla
91,Viola,'PERSON',viola,Viorla,,viorla
96,Headcrushaz,'PERSON',headcrushaz,Head Crushaz,,head crushaz
86,The  Head Crushaz,'ORG',the head crushaz,Head Crushaz,,head crushaz
96,Footstompaz,'ORG',footstompaz,Foot Stompaz,,foot stompaz
86,the  Foot Stompaz,'ORG',the foot stompaz,Foot Stompaz,,foot stompaz
96,Rokkitrangaz,'PERSON',rokkitrangaz,Rokkit Rangaz,,rokkit rangaz
87,the  Rokkit Rangaz,'PERSON',the rokkit rangaz,Rokkit Rangaz,,rokkit rangaz
82,the  Rok Clawz,'PERSON',the rok clawz,Rok Clawz,,rok clawz
82,Rokclaws,'LOC',rokclaws,Rok Clawz,,rok clawz
94,Grukk Face Rippa,'PERSON',grukk face rippa,Grukk Face-rippa,,grukk face-rippa
83,The Savlar Chem Dogs,'ORG',the savlar chem dogs,Savlar Chem-Dogs,,savlar chem-dogs
90,Savlar Chem Dog,'ORG',savlar chem dog,Savlar Chem-Dogs,,savlar chem-dogs
81,Savlar Chem,'PERSON',savlar chem,Savlar Chem-Dogs,,savlar chem-dogs
81,The   Savlar Chem Dogs,'ORG',the  savlar chem dogs,Savlar Chem-Dogs,,savlar chem-dogs
89,Hould,'PERSON',hould,hold,,hold
86,Old  ,'LOC',old,hold,,hold
82,Kindred Leagues of Votann Kindreds,'ORG',kindred leagues of votann kindreds,Kindred (Leagues of Votann),,kindred (leagues of votann)
83,Kindred Leagues of Votann Kindred,'ORG',kindred leagues of votann kindred,Kindred (Leagues of Votann),,kindred (leagues of votann)
82,3rd Armoured,'ORG',3rd armoured,Ard Armour,,ard armour
93,M Kachen,'PERSON',m kachen,MKachen,,mkachen
82,M Kachen s,'PERSON',m kachen s,MKachen,,mkachen
92,Kachen,'PERSON',kachen,MKachen,,mkachen
88,the  Dark Prince s Realm,'LOC',the dark prince s realm,Dark Princes Realm,,dark princes realm
94,a Lady of the Voids,'PERSON',a lady of the voids,Lady of the Voids,,lady of the voids
89,the Lady of the Voids,'PERSON',the lady of the voids,Lady of the Voids,,lady of the voids
89,a Dark God,'PERSON',a dark god,Dark God,,dark god
95,Syll Esske,'PERSON',syll esske,SyllEsske,,syllesske
92,D yanoi,'LOC',d yanoi,Dyanoi,,dyanoi
84,Rot Fields,'LOC',rot fields,Rot Flies,,rot flies
83,Andreas,'PERSON',andreas,Ndras,,ndras
91,N dras,'LOC',n dras,Ndras,,ndras
89,dras,'PERSON',dras,Ndras,,ndras
91,Andras   ,'PERSON',andras,Ndras,,ndras
85,lian Crusade,'PERSON',lian crusade,Donian Crusade,,donian crusade
89,the  Unholy Harbinger,'PERSON',the unholy harbinger,Unholy Harbinger,,unholy harbinger
81,Grey Knights Astartes,'ORG',grey knights astartes,Grey Knights Justicar,,grey knights justicar
88,the  Grey Knights Justicar s,'ORG',the grey knights justicar s,Grey Knights Justicar,,grey knights justicar
93,Be lakor,'PERSON',be lakor,Belakor,,belakor
93,Be’lakor,'PERSON',be’lakor,Belakor,,belakor
82,Be lakor s,'PERSON',be lakor s,Belakor,,belakor
81,the Envenomed Thorn,'ORG',the envenomed thorn,Kabal of the Envenomed Thorn,,kabal of the envenomed thorn
86,the Void Dragons,'ORG',the void dragons,Void Dragons,,void dragons
83,the  Void Dragon s,'ORG',the void dragon s,Void Dragons,,void dragons
81,the  Void Dragon,'PERSON',the void dragon,Void Dragons,,void dragons
81,Thetoid Dragons,'ORG',thetoid dragons,Void Dragons,,void dragons
88,the  Cult Imperialis,'ORG',the cult imperialis,Cult Imperialis,,cult imperialis
84,Carta Imperialis,'ORG',carta imperialis,Cult Imperialis,,cult imperialis
81,Sector Imperialis,'ORG',sector imperialis,Cult Imperialis,,cult imperialis
88,Talos System,'LOC',talos system,Taelus System,,taelus system
81,the Aurelius System,'ORG',the aurelius system,Taelus System,,taelus system
87,The  Taelus System,'LOC',the taelus system,Taelus System,,taelus system
81,Piraeus System,'LOC',piraeus system,Taelus System,,taelus system
81,Lycaeus System,'ORG',lycaeus system,Taelus System,,taelus system
83,T au System,'LOC',t au system,Taelus System,,taelus system
81,Eleusis System,'ORG',eleusis system,Taelus System,,taelus system
83,Sthenelus System,'ORG',sthenelus system,Taelus System,,taelus system
81,Chaos Land Raider Proteus  ,'ORG',chaos land raider proteus,Land Raider Prometheus,,land raider prometheus
89,The Lord of Lightning,'PERSON',the lord of lightning,Lord of Lightning,,lord of lightning
87,Lord of Light,'PERSON',lord of light,Lord of Lightning,,lord of lightning
95,Por O Dal yth Kais Twi Lui tan,'PERSON',por o dal yth kais twi lui tan,PorO Dalyth Kais Twi Luitan,,poro dalyth kais twi luitan
89,the  Rubycon II System,'LOC',the rubycon ii system,Rubycon II System,,rubycon ii system
83,Rubycon II s,'LOC',rubycon ii s,Rubycon II System,,rubycon ii system
92,Dal yth Prime,'LOC',dal yth prime,Dal’yth Prime,,dal’yth prime
92,Daly th Prime,'LOC',daly th prime,Dal’yth Prime,,dal’yth prime
88,Velk Han,'PERSON',velk han,Velk’han,,velk’han
93,Tash var,'PERSON',tash var,Tashvar,,tashvar
86,Tash va,'PERSON',tash va,Tashvar,,tashvar
81,the  Dark Eldar   Cabal,'ORG',the dark eldar  cabal,Dark Eldar Kabal,,dark eldar kabal
